id,text
4216,"I can do that, I've had 30 years of practice."
4217,"Okay, okay, here she comes!  How do I look? Do I look like a guy who doesn't want to get married?"
4218,Hey!
4219,"Oh, just hanging out, talkin' about uh, websites.  Yeah, we saw this really interesting website about marriage and how totally unnecessary it is and how its just a way for the government to keep tabs on you."
4220,"Yeah, well... Y'know, it just got me thinking though, why would anybody ever want to get married huh?"
4221,Eh...
4222,"Sure I do. In fact, I think the whole concept of marriage is unnatural. I mean look at pigs. Let's take a second here and look at pigs. Okay pigs don't mate for life. I mean a pig can have like a hundred sexual partners in a lifetime, and that's just an ordinary pig not even a pig that's good at sports!"
4223,"If marriage worked, I'd be all for it. But do you know what the divorce rate in this country is? 97%."
4224,"Well, never say never but y'know probably uh yeah, never."
4225,Whoa! Whoa! Whoa! What is all this pressure?! Is this some new kind of strategy? Why don't you put down your copy of 'The Rules' huh mantrap?!
4226," It's okay, I got a plan."
4227,I was making a coconut phone with the professor.
4228,What?!
4229,My-Oh my God!
4230,He's not supposed to ask my girlfriend to marry him! I'm supposed to do that!
4231,Well what... Y'know what I'm gonna do? I'm gonna go over there; I'm gonna kick his ass!  Will you help me?!
4232,You're right.
4233,Okay.  I'm gonna get the ring! I'm gonna get the ring!  I'm gonna go find her and  I'm just going to propose!
4234,Okay great.
4235,What?!
4236,Where is she? I'm not scared of you! 
4237," Scotch on the rocks, with a twist, on a coaster? Ha-ha, Monica! Monica!"
4238,Well where did she go?
4239,"Oh my God, I can't believe this! Y'know, I thought...I thought you were a good guy."
4240,Nothing happened? Nothing? So you didn't tell my girlfriend that you love her?
4241,Y'know what? I can't believe this! Do you know what you did? My girlfriend is out there thinking things over! You made my girlfriend think!!
4242,And what does she have to think about? I love her!
4243,"But I am willing to offer her all those things. This was just a plan, y'know? A way to throw her off course so that when I offered her all these things, she'd be surprised!"
4244,"It was working until you showed up, you big tree! I mean, this isn't fair. You had your chance with her! You had your chance and you blew it! And this is my chance and I am not going to blow it because we are meant for each other! And this is all just been one stupid mistake!  I was gonna propose tonight."
4245,Yeah I even  got a ring.  Did you get a ring?
4246,Y'know Richard...you are a good guy.
4247,"I can't talk to you now, I gotta find Monica!"
4248,What?
4249,What are you talking about?
4250,Well why didn't you stop her?! Why didn't you just tell her it was a plan?!
4251,Well where... Where did she go?
4252,I can't believe I ruined this.
4253,Oh my God. 
4254,"Okay!  Okay! Okay! Oh God, I thought...  Wait a minute, I-I can do this.  I thought that it mattered what I said or where I said it. Then I realized the only thing that matters is that you,  you make me happier than I ever thought I could be.  And if you'll let me, I will spend the rest of my life trying to make you feel the same way.  Monica, will you marry me?"
4255,Hey.
4256,Monica and I are engaged.
4257,Thanks.
4258," Okay, you get her in here.  You bolt the door. I?ll be in the closet. Opening Credits"
4259,"It?s okay, I want this to be your night too.  To Monica."
4260,To Monica! 
4261,"So when you said, ""Get up early,"" did you mean 1986?"
4262,Okay. 
4263,Know what I mean?
4264,There?s gonna be a wedding. You?re gonna be the bride. Two hundred people are going to be looking at you in a clean white dress.
4265," I?m not worried, I?m uh, I?m fascinated. Y?know it?s like uh, Biology! Which is funny because in high school I uh, I-I failed Biology and tonight Biology failed me. "
4266,"Sure, you guys don?t have this problem, you?re made of wood.  Hey!"
4267,You look great!
4268,You okay over there?
4269,"Oh, don?t worry about it I mean you probably were tired, you had a lot of champagne, it happens to everybody. "
4270," Take whatever you want, just please don?t hurt me."
4271,"Yes, on a scale from 1 to 10, 10 being the dumbest a person can look, you are definitely 19."
4272,"Young! You?re a man-child okay?! Now go get changed because everybody?s ready and please, oh please, keep my underwear!"
4273,Joe?
4274,"Uhh, you?ve had a lot of sex right?"
4275,"Well, it?s just the reason that I?m asking is because I kind of eh, uh, I was unable to?I mean I really wanted too, but I couldn?t?. There huh?hmm, there-there was an incident."
4276,It?s happened to you?
4277,"Well, what?d you do?"
4278, I don?t think that?s what they were talking about Joe!!
4279,What?!
4280,"Yes, you can pass for 19."
4281,Yes!
4282,"Seriously? Seriously, no! You can play your own age which is 31!"
4283,"Now Monica, I know you?re upset, but don?t forget. There is going to be a wedding, you are going to throw the bouquet, and then there?s going to be a honeymoon, maybe in Paris."
4284,We will take a moonlit walk on the Rue de la .
4285,"Then we will sprinkle rose pedals on the bed and make love. Not just because it?s romantic, but because I can!"
4286,"Okay, don?t say anything, you might scare it away. "
4287,"It?s Paris, who knows we?re here!"
4288,"Pheebs, we?re not giving you a deposit for our wedding!"
4289,"Oh, give her the deposit! Give her the ring! I don?t care! "
4290,"What a great apology!  And you accept! Okay, bye-bye!"
4291," Ahh, third base."
4292, Why to save your dignity my man.
4293,"Well, somebody should.  "
4294,How is that ever going to happen?!
4295," I don?t care, she slept with me."
4296,Thanks.
4297," Hey! Here?s a dollar, consider it a deposit. Please sing at our wedding."
4298,Okay. 
4299,What's the matter honey?
4300, Already?!
4301,"Oh, I got some thoughts on that."
4302,What in God's name is that?!
4303,"Well, you couldn't get them anyway. Ian doesn't plan anymore and Derrick...  And Derrick is a name I shouldn't know."
4304,Why are you napping over here instead of over at your place?
4305,"Now, do I get to look at this book or is it just for people who are actually involved in the wedding?"
4306,Okay.
4307,Centerpieces!
4308,"Definitely roses.  Well, I just think they're a little more weddingy.  But Lilies are the clear choice."
4309,Uh-huh!
4310,"Oh yeah, I should probably call them. Mr."
4311,"Oh, I don't think I ever heard that story."
4312,What a sweet story.
4313,Clearly I did not start drinking enough at the start of the meal. 
4314,"I don't know, my mother spent most of her money on her fourth wedding. She's saving the rest for her divorce. And any extra cash my father has he saves for his yearly trips to  Dollywood."
4315,"Honey, it's gonna be okay."
4316,"Look, it really is gonna be okay. The important thing is that we love each other and that we're gonna get married."
4317,"Well, I have some."
4318,"Well, close to... "
4319,"Well, you're not suggesting that we spend all of the money on the wedding? Rachel and"
4320,"Well, come on, I've been saving this money for six years and I kinda had some of it earmarked for the future, not just for a party."
4321,"No, I realize that honey, but I'm not gonna spend all of the money on one party."
4322,"Look, I understand, but I have to put my foot down. Okay? The answer is no."
4323,"Yes, I am!"
4324,Hey.
4325,Ehh.
4326,"Look, I thought about it too, and I'm sorry. I think we should spend all of the money on the wedding."
4327,"Yeah, I'm putting my foot down. Yeah look, when I proposed I told you that I would do anything to make you happy, and if having the perfect wedding makes you happy then, then that's what we're gonna do."
4328,"Eh, forget about the future and stuff! So we only have two kids, y'know? We'll pick our favorite and that one will get to go to college."
4329,Yeah.
4330,"Uh, four, a boy, twin girls and another boy."
4331,"Well, stuff like where'd we live, y'know? Like a small place outside the city, where our kids could learn to ride their bikes and stuff. Y'know, we could have a cat that had a bell on it's collar and we could hear it every time it ran through the little kitty door. Of course, we'd have an apartment over the garage where Joey could grow old."
4332,Sure you do.
4333,You sure?
4334,I love you so much.
4335,"Oh yeah, totally!"
4336,"Hey, you guys! Ross and"
4337,"So, what do you think?"
4338,"Are you kidding? Okay, I?ll give you a hint; I?ll give you a hint. "
4339,I got glasses!
4340,No I didn?t!
4341,No!
4342,Really?
4343," You didn?t think I used to wear glasses, right?"
4344,"That?s okay Pheebs, we?re not having a party or anything, so you don?t have to get us?"
4345,What we want honey.
4346,Dying people say the craziest things.
4347,Our kids are gonna be fat aren?t they.
4348,Hey! How?s the boat?!
4349,"Well, it?s good that you finally have a place to do that."
4350,Do you know what I was thinkin??
4351,"Nothing, I just like to go like this. "
4352,"Uh why, do you have a lecture?"
4353,Then free as a bird. What?s up?
4354,"Well, did-did you correct him?"
4355,"Oh no problem, maybe I?ll play with my left hand."
4356,Does anybody know me?! 
4357,Don?t worry about it Pheebs.
4358,An old cookie?
4359,We can?t accept this.
4360,?Cause it?s gross.
4361,"Okay, we owe you a present."
4362,I will tell the story! It was going great. I let him win. We were bonding. He even said I could call him dad.
4363,"Daddy. All right look, here?s the story.  Well, we had just finished playing racquetball and we were gonna take a steam. I walk into the steam room and it was really steamy.  So I take off my glasses and that?s when in happened. "
4364,Guys?
4365,I know.
4366,Why do they put so much steam in there?!
4367,Why? Okay? Why? Wh-wh-why did that have to happen?
4368,Not that big a deal? There?there was touching of things.
4369,I don?t want him to tell this story for years.
4370,If that is your father calling to tell this story then the marriage is off!
4371," All right, I?m off to see your dad."
4372,"Look, I figured I would try to convince him not to tell the story anymore, and I figure the best way to do that is face to face?And by face I don?t mean his lap. And by face, I don?t mean my ass. "
4373,"So you understand, I?d feel a lot more comfortable if you didn?t tell people what happened. Y?know, I?m a little?I?m a little embarrassed about it. Mr."
4374,What did you do when they found out? Mr.
4375,So I guess we wear swimsuits in here! Ending Credits
4376,It?s your mommy. It?s your mommy.
4377,That was one of the worse things ever. And not just on TV.
4378,And say nothing?
4379,No-no-no-no.  Hey! 
4380,"Hi sweetie. So, what was with all the whispering?"
4381,Secret? Married people aren?t supposed to have secrets between one another. We have too much love and respect for one another.
4382,"No I?m serious, we should tell each other everything. I do not have any secrets from you."
4383,"Oh no-no, I can?t do that."
4384,Okay.
4385,"So, Ross and I are going to Disneyland and we stop at this restaurant for tacos. And when I say restaurant, I mean a guy, a hibachi, and the trunk of his car. So Ross has about 10 tacos. And anyway, we?re on Space Mountain and Ross starts to feel a little iffy."
4386,"No, he visited a little town south of throw up.  So what was Phoebe?s secret?"
4387,That?s it?! I gave up my Disneyland story for that?
4388, Did she call? You-you told her I was sick right? Always tell her I am sick!
